filepath,filename,class,label
data/raw/NEU-CLS/scratches/scratches_67.jpg,scratches_67.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_104.jpg,inclusion_104.jpg,inclusion,1
data/raw/NEU-CLS/crazing/crazing_11.jpg,crazing_11.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_295.jpg,rolled-in_scale_295.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_269.jpg,rolled-in_scale_269.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_300.jpg,scratches_300.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_99.jpg,rolled-in_scale_99.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_192.jpg,patches_192.jpg,patches,2
data/raw/NEU-CLS/scratches/scratches_174.jpg,scratches_174.jpg,scratches,5
data/raw/NEU-CLS/crazing/crazing_114.jpg,crazing_114.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_241.jpg,scratches_241.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_287.jpg,scratches_287.jpg,scratches,5
data/raw/NEU-CLS/crazing/crazing_136.jpg,crazing_136.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_1.jpg,crazing_1.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_290.jpg,inclusion_290.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_272.jpg,scratches_272.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_74.jpg,rolled-in_scale_74.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_12.jpg,patches_12.jpg,patches,2
data/raw/NEU-CLS/patches/patches_93.jpg,patches_93.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_179.jpg,pitted_surface_179.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_41.jpg,scratches_41.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_208.jpg,inclusion_208.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_170.jpg,inclusion_170.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_270.jpg,rolled-in_scale_270.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_9.jpg,patches_9.jpg,patches,2
data/raw/NEU-CLS/patches/patches_194.jpg,patches_194.jpg,patches,2
data/raw/NEU-CLS/crazing/crazing_273.jpg,crazing_273.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_77.jpg,rolled-in_scale_77.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_176.jpg,pitted_surface_176.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_15.jpg,crazing_15.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_50.jpg,scratches_50.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_26.jpg,scratches_26.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_232.jpg,inclusion_232.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_44.jpg,rolled-in_scale_44.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_248.jpg,inclusion_248.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_94.jpg,patches_94.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_294.jpg,inclusion_294.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_260.jpg,patches_260.jpg,patches,2
data/raw/NEU-CLS/crazing/crazing_225.jpg,crazing_225.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_76.jpg,scratches_76.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_56.jpg,pitted_surface_56.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_207.jpg,rolled-in_scale_207.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_38.jpg,crazing_38.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_137.jpg,inclusion_137.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_257.jpg,patches_257.jpg,patches,2
data/raw/NEU-CLS/crazing/crazing_239.jpg,crazing_239.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_19.jpg,rolled-in_scale_19.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_257.jpg,pitted_surface_257.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_175.jpg,crazing_175.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_249.jpg,inclusion_249.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_236.jpg,pitted_surface_236.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_4.jpg,crazing_4.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_195.jpg,inclusion_195.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_218.jpg,patches_218.jpg,patches,2
data/raw/NEU-CLS/patches/patches_49.jpg,patches_49.jpg,patches,2
data/raw/NEU-CLS/scratches/scratches_255.jpg,scratches_255.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_246.jpg,pitted_surface_246.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_83.jpg,scratches_83.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_69.jpg,pitted_surface_69.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_279.jpg,scratches_279.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_97.jpg,rolled-in_scale_97.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_276.jpg,inclusion_276.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_119.jpg,scratches_119.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_125.jpg,scratches_125.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_173.jpg,pitted_surface_173.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_149.jpg,rolled-in_scale_149.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_185.jpg,scratches_185.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_167.jpg,inclusion_167.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_137.jpg,patches_137.jpg,patches,2
data/raw/NEU-CLS/patches/patches_160.jpg,patches_160.jpg,patches,2
data/raw/NEU-CLS/patches/patches_250.jpg,patches_250.jpg,patches,2
data/raw/NEU-CLS/patches/patches_163.jpg,patches_163.jpg,patches,2
data/raw/NEU-CLS/scratches/scratches_203.jpg,scratches_203.jpg,scratches,5
data/raw/NEU-CLS/patches/patches_41.jpg,patches_41.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_47.jpg,rolled-in_scale_47.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_175.jpg,inclusion_175.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_117.jpg,pitted_surface_117.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_245.jpg,rolled-in_scale_245.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_6.jpg,pitted_surface_6.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_83.jpg,crazing_83.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_262.jpg,crazing_262.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_298.jpg,rolled-in_scale_298.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_162.jpg,patches_162.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_189.jpg,pitted_surface_189.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_134.jpg,inclusion_134.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_68.jpg,scratches_68.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_48.jpg,pitted_surface_48.jpg,pitted_surface,3
data/raw/NEU-CLS/pitted_surface/pitted_surface_85.jpg,pitted_surface_85.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_14.jpg,scratches_14.jpg,scratches,5
data/raw/NEU-CLS/crazing/crazing_238.jpg,crazing_238.jpg,crazing,0
data/raw/NEU-CLS/pitted_surface/pitted_surface_225.jpg,pitted_surface_225.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_242.jpg,crazing_242.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_44.jpg,inclusion_44.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_49.jpg,rolled-in_scale_49.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_223.jpg,rolled-in_scale_223.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_62.jpg,scratches_62.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_91.jpg,rolled-in_scale_91.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_98.jpg,patches_98.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_56.jpg,rolled-in_scale_56.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_200.jpg,patches_200.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_66.jpg,pitted_surface_66.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_207.jpg,scratches_207.jpg,scratches,5
data/raw/NEU-CLS/patches/patches_248.jpg,patches_248.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_83.jpg,pitted_surface_83.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_107.jpg,crazing_107.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_197.jpg,crazing_197.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_17.jpg,scratches_17.jpg,scratches,5
data/raw/NEU-CLS/patches/patches_174.jpg,patches_174.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_122.jpg,pitted_surface_122.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_187.jpg,crazing_187.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_253.jpg,crazing_253.jpg,crazing,0
data/raw/NEU-CLS/pitted_surface/pitted_surface_123.jpg,pitted_surface_123.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_180.jpg,crazing_180.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_114.jpg,rolled-in_scale_114.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_39.jpg,pitted_surface_39.jpg,pitted_surface,3
data/raw/NEU-CLS/pitted_surface/pitted_surface_276.jpg,pitted_surface_276.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_242.jpg,inclusion_242.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_253.jpg,scratches_253.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_86.jpg,rolled-in_scale_86.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_4.jpg,rolled-in_scale_4.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_149.jpg,patches_149.jpg,patches,2
data/raw/NEU-CLS/scratches/scratches_143.jpg,scratches_143.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_229.jpg,inclusion_229.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_67.jpg,patches_67.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_139.jpg,pitted_surface_139.jpg,pitted_surface,3
data/raw/NEU-CLS/pitted_surface/pitted_surface_240.jpg,pitted_surface_240.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_210.jpg,patches_210.jpg,patches,2
data/raw/NEU-CLS/crazing/crazing_20.jpg,crazing_20.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_291.jpg,rolled-in_scale_291.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_114.jpg,scratches_114.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_119.jpg,pitted_surface_119.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_15.jpg,rolled-in_scale_15.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_180.jpg,rolled-in_scale_180.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_234.jpg,patches_234.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_132.jpg,inclusion_132.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_79.jpg,rolled-in_scale_79.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_215.jpg,crazing_215.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_248.jpg,crazing_248.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_129.jpg,inclusion_129.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_19.jpg,inclusion_19.jpg,inclusion,1
data/raw/NEU-CLS/crazing/crazing_149.jpg,crazing_149.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_214.jpg,scratches_214.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_290.jpg,pitted_surface_290.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_68.jpg,rolled-in_scale_68.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_167.jpg,crazing_167.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_72.jpg,inclusion_72.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_36.jpg,rolled-in_scale_36.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_98.jpg,inclusion_98.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_228.jpg,scratches_228.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_191.jpg,pitted_surface_191.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_7.jpg,rolled-in_scale_7.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_100.jpg,pitted_surface_100.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_65.jpg,crazing_65.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_121.jpg,patches_121.jpg,patches,2
data/raw/NEU-CLS/scratches/scratches_6.jpg,scratches_6.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_275.jpg,inclusion_275.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_73.jpg,inclusion_73.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_281.jpg,rolled-in_scale_281.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_208.jpg,pitted_surface_208.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_273.jpg,scratches_273.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_88.jpg,pitted_surface_88.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_187.jpg,patches_187.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_295.jpg,pitted_surface_295.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_182.jpg,patches_182.jpg,patches,2
data/raw/NEU-CLS/patches/patches_5.jpg,patches_5.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_2.jpg,inclusion_2.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_258.jpg,rolled-in_scale_258.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_18.jpg,inclusion_18.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_273.jpg,patches_273.jpg,patches,2
data/raw/NEU-CLS/patches/patches_8.jpg,patches_8.jpg,patches,2
data/raw/NEU-CLS/patches/patches_15.jpg,patches_15.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_75.jpg,pitted_surface_75.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_155.jpg,patches_155.jpg,patches,2
data/raw/NEU-CLS/crazing/crazing_212.jpg,crazing_212.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_78.jpg,rolled-in_scale_78.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_205.jpg,scratches_205.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_285.jpg,rolled-in_scale_285.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_73.jpg,crazing_73.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_126.jpg,scratches_126.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_283.jpg,inclusion_283.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_39.jpg,scratches_39.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_280.jpg,inclusion_280.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_118.jpg,inclusion_118.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_83.jpg,rolled-in_scale_83.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_264.jpg,scratches_264.jpg,scratches,5
data/raw/NEU-CLS/crazing/crazing_43.jpg,crazing_43.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_102.jpg,inclusion_102.jpg,inclusion,1
data/raw/NEU-CLS/crazing/crazing_53.jpg,crazing_53.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_191.jpg,scratches_191.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_27.jpg,rolled-in_scale_27.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_154.jpg,crazing_154.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_236.jpg,crazing_236.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_74.jpg,crazing_74.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_272.jpg,rolled-in_scale_272.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_188.jpg,crazing_188.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_48.jpg,patches_48.jpg,patches,2
data/raw/NEU-CLS/crazing/crazing_185.jpg,crazing_185.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_67.jpg,inclusion_67.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_37.jpg,patches_37.jpg,patches,2
data/raw/NEU-CLS/crazing/crazing_153.jpg,crazing_153.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_164.jpg,crazing_164.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_184.jpg,rolled-in_scale_184.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_136.jpg,patches_136.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_124.jpg,pitted_surface_124.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_86.jpg,scratches_86.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_60.jpg,inclusion_60.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_289.jpg,scratches_289.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_133.jpg,pitted_surface_133.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_69.jpg,rolled-in_scale_69.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_293.jpg,patches_293.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_110.jpg,inclusion_110.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_228.jpg,pitted_surface_228.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_151.jpg,inclusion_151.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_17.jpg,inclusion_17.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_75.jpg,rolled-in_scale_75.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_133.jpg,scratches_133.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_52.jpg,pitted_surface_52.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_94.jpg,inclusion_94.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_284.jpg,inclusion_284.jpg,inclusion,1
data/raw/NEU-CLS/crazing/crazing_128.jpg,crazing_128.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_277.jpg,inclusion_277.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_225.jpg,scratches_225.jpg,scratches,5
data/raw/NEU-CLS/patches/patches_264.jpg,patches_264.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_145.jpg,rolled-in_scale_145.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_68.jpg,patches_68.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_41.jpg,rolled-in_scale_41.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_35.jpg,inclusion_35.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_239.jpg,pitted_surface_239.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_115.jpg,rolled-in_scale_115.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_49.jpg,inclusion_49.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_35.jpg,scratches_35.jpg,scratches,5
data/raw/NEU-CLS/crazing/crazing_177.jpg,crazing_177.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_34.jpg,scratches_34.jpg,scratches,5
data/raw/NEU-CLS/patches/patches_143.jpg,patches_143.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_108.jpg,pitted_surface_108.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_196.jpg,inclusion_196.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_36.jpg,pitted_surface_36.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_171.jpg,patches_171.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_203.jpg,rolled-in_scale_203.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_145.jpg,inclusion_145.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_245.jpg,inclusion_245.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_240.jpg,patches_240.jpg,patches,2
data/raw/NEU-CLS/scratches/scratches_275.jpg,scratches_275.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_239.jpg,scratches_239.jpg,scratches,5
data/raw/NEU-CLS/patches/patches_44.jpg,patches_44.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_212.jpg,rolled-in_scale_212.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_190.jpg,rolled-in_scale_190.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_103.jpg,rolled-in_scale_103.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_143.jpg,rolled-in_scale_143.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_185.jpg,patches_185.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_252.jpg,pitted_surface_252.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_252.jpg,inclusion_252.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_202.jpg,pitted_surface_202.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_85.jpg,scratches_85.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_167.jpg,scratches_167.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_267.jpg,scratches_267.jpg,scratches,5
data/raw/NEU-CLS/crazing/crazing_252.jpg,crazing_252.jpg,crazing,0
data/raw/NEU-CLS/pitted_surface/pitted_surface_30.jpg,pitted_surface_30.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_179.jpg,rolled-in_scale_179.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_119.jpg,rolled-in_scale_119.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_7.jpg,inclusion_7.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_104.jpg,scratches_104.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_291.jpg,inclusion_291.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_95.jpg,rolled-in_scale_95.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_160.jpg,inclusion_160.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_20.jpg,rolled-in_scale_20.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_258.jpg,crazing_258.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_172.jpg,scratches_172.jpg,scratches,5
data/raw/NEU-CLS/patches/patches_47.jpg,patches_47.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_286.jpg,inclusion_286.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_13.jpg,rolled-in_scale_13.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_220.jpg,scratches_220.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_33.jpg,pitted_surface_33.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_59.jpg,patches_59.jpg,patches,2
data/raw/NEU-CLS/patches/patches_25.jpg,patches_25.jpg,patches,2
data/raw/NEU-CLS/patches/patches_50.jpg,patches_50.jpg,patches,2
data/raw/NEU-CLS/patches/patches_96.jpg,patches_96.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_115.jpg,inclusion_115.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_52.jpg,inclusion_52.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_251.jpg,pitted_surface_251.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_125.jpg,patches_125.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_190.jpg,inclusion_190.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_182.jpg,inclusion_182.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_188.jpg,patches_188.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_154.jpg,rolled-in_scale_154.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_166.jpg,crazing_166.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_93.jpg,scratches_93.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_67.jpg,pitted_surface_67.jpg,pitted_surface,3
